rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/1211483-howl,Howl,Kyle Smith,True,Fresh,Rotten,2010,"Milk meets Pink Floyd the Wall. Says everything it has to say in the first 20 minutes, then keeps repeating itself.",mostly_female,"['Animation', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/been_rich_all_my_life,Been Rich All My Life,Ernest Hardy,False,Fresh,Fresh,2006,"[MacDonald's] subjects -- former black chorus girls from Harlem's golden age, when the Cotton Club and the Apollo Theater ruled New York nightlife -- are utterly captivating.",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1017021-quo_vadis,Quo Vadis?,Variety Staff,True,Fresh,Fresh,2011,Quo Vadis is a super-spectacle in all its meaning.,unknown,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/12_oclock_boys_2013,12 O'clock Boys,Edward Johnson-Ott,False,Certified-Fresh,Fresh,2014,"Lotfy Nathan's hand-held camerawork, combined with a snappy hip-hop soundtrack, gives the documentary a sense of immediacy.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/capitalism_a_love_story,Capitalism: A Love Story,Shawn Levy,False,Certified-Fresh,Fresh,2009,"This is heartening, rousing stuff. But Moore has shilly-shallied and wandered for too long for it to have maximal impact.",mostly_male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1211483-howl,Howl,Keith Uhlich,True,Fresh,Rotten,2010,A Beat Generation biopic that makes you sympathize with the Man? That's just unholy.,male,"['Animation', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/20000_days_on_earth,"20,000 Days on Earth",Adam Fresco,False,Certified-Fresh,Fresh,2014,"[Nick] Cave runs the gamut, from deftly cerebral to darkly comic.",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bully_2012,Bully,Bruce Bennett,False,Certified-Fresh,Fresh,2012,Weinstein was right - 'Bully' should be seen.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/20000_days_on_earth,"20,000 Days on Earth",Chris Barsanti,False,Certified-Fresh,Fresh,2014,"20,000 Days on Earth is a transfixing and bewitching film, most particularly for its punch-drunk immediacy and dedication to living in the now.",mostly_male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1217389-we_live_in_public,We Live in Public,David Nusair,False,Certified-Fresh,Rotten,2011,...an almost disastrously uneven effort that might've been passable as a short but simply doesn't work as a full-length feature.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/arctic_tale,Arctic Tale,Jason Ferguson,False,Fresh,Rotten,2007,"Child-pandering and overly anthropomorphized, Arctic Tale is a blatant cash-grab by National Geographic Films.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/be_here_to_love_me_a_film_about_townes_van_zandt,Be Here to Love Me: A Film About Townes Van Zandt,Lou Carlozo,True,Fresh,Rotten,2006,"A less-than-satisfying examination of the country singer's art, career and demons.",mostly_male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/capitalism_a_love_story,Capitalism: A Love Story,Des Partridge,False,Certified-Fresh,Fresh,2009,"There's nothing too subtle about Moore's filmmaking style, but he does get his points across in a straightforward, uncomplicated way.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1217389-we_live_in_public,We Live in Public,Nikki Baughan,False,Certified-Fresh,Fresh,2019,"[Ondi] Timoner presents a gripping portrait of a man who is, as so often the case, part genius and part crackpot.",female,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bully_2012,Bully,Sean Burns,False,Certified-Fresh,Rotten,2015,Doesn't dig any deeper than surface-level pathos and cheap shots at school administrators.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1217389-we_live_in_public,We Live in Public,Rob Nelson,False,Certified-Fresh,Fresh,2018,We Live in Public is the rare documentary film whose tapping of the American zeitgeist feels downright supernatural.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/arctic_tale,Arctic Tale,MaryAnn Johanson,False,Fresh,Fresh,2007,[P]owerfully moving...,unknown,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bully_2012,Bully,Felicia Feaster,False,Certified-Fresh,Fresh,2020,What the filmmakers have captured is extraordinary.,female,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/been_rich_all_my_life,Been Rich All My Life,Jules Brenner,False,Fresh,Fresh,2006,"At a time in their lives when their contemporaries are bouncing great-grandchildren on their knees, these Harlem divas of dance are bouncing their booties around.",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10011003-crude,Crude,Alistair Harkness,False,Certified-Fresh,Fresh,2010,"A sturdy, hard-hitting account.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1202867-dear_zachary,Dear Zachary: A Letter to a Son About His Father,Stanley Kauffmann,True,Certified-Fresh,Fresh,2008,A slick account of ancient crevices in the human psyche rendered in cutting-edge cinematic style.,male,"['Documentary', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/20000_days_on_earth,"20,000 Days on Earth",Liz Braun,True,Certified-Fresh,Fresh,2015,"Near the end of the movie, Cave talks about living in the 'shimmering space' where imagination and reality intersect. He's talking about words and music, but he could be talking about 20,000 Days on Earth.",female,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/arctic_tale,Arctic Tale,Laura Clifford,False,Fresh,Fresh,2007,"while their fictional family fabric resembles that of March of the Penguins, Arctic Tale is the more gripping, moving film by far.",female,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1205283-war_child,War Child,Amber Wilkinson,False,Rotten,Fresh,2009,The content and the editing of this documentary are sharp... Poignant and a call to action.,female,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1017021-quo_vadis,Quo Vadis?,John A. Nesbit,False,Fresh,Fresh,2003,the main reason to watch three hours of Quo Vadis remains Peter Ustinov's striking contribution to Nero lore,male,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1206010-made_in_america,Crips and Bloods: Made in America,Peter Hartlaub,True,Fresh,Fresh,2009,"Deals almost entirely in known facts, but it's still a revelatory film.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/arctic_tale,Arctic Tale,John Beifuss,False,Fresh,Fresh,2007,More than once I found myself thinking: What a planet! Which means the movie did its job.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/capitalism_a_love_story,Capitalism: A Love Story,Karina Longworth,False,Certified-Fresh,Rotten,2009,One wonders if Capitalism won't look almost avant garde when seen decades removed from the Moore cult of personality.,female,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/be_here_to_love_me_a_film_about_townes_van_zandt,Be Here to Love Me: A Film About Townes Van Zandt,Chris Hewitt,False,Fresh,Fresh,2005,"Unlike many music documentaries, this is not a drab, talking-heads affair but a portrait assembled from evocative images and songs.",mostly_male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/be_here_to_love_me_a_film_about_townes_van_zandt,Be Here to Love Me: A Film About Townes Van Zandt,Sheri Linden,True,Fresh,Fresh,2005,"Rather than connecting all the chronological dots, Brown has fashioned Van Zandt's balm-to-the- brokenhearted legacy into potent cinematic poetry.",female,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10011003-crude,Crude,Allan Hunter,False,Certified-Fresh,Fresh,2010,A well-balanced documentary all the more incisive for its decision to eschew editorialising and let the evidence speak for itself.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/be_here_to_love_me_a_film_about_townes_van_zandt,Be Here to Love Me: A Film About Townes Van Zandt,Marty Mapes,False,Fresh,Fresh,2006,Van Zandt gets his own documentary,mostly_male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10011854-good_soldier,The Good Soldier,Louis Proyect,False,Fresh,Fresh,2009,"Deeply affecting antiwar documentary arriving just at the right moment with Obama planning to send 40,000 more troops to Afghanistan and just after the senseless massacre at Fort Hood.",male,"['Documentary', 'Drama', 'Special Interest', 'Television']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1211483-howl,Howl,Charlie Lyne,False,Fresh,Rotten,2010,Howl is one of the most artless art films ever made.,mostly_male,"['Animation', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/beautiful-darling,Beautiful Darling,Melissa Anderson,True,Fresh,Rotten,2011,Polite but poorly structured.,female,"['Documentary', 'Special Interest', 'Television']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/arctic_tale,Arctic Tale,Peter Canavese,False,Fresh,Rotten,2009,"Arctic Tale isn't a documentary. They say it right there in the title, see? It's a tale. [Blu-ray]",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/aristocrats,The Aristocrats,Dennis Schwartz,False,Certified-Fresh,Rotten,2005,Everything about the film felt slight.,male,"['Comedy', 'Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1202867-dear_zachary,Dear Zachary: A Letter to a Son About His Father,Chris Barsanti,False,Certified-Fresh,Fresh,2008,a documentary of wrenching pathos,mostly_male,"['Documentary', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/capitalism_a_love_story,Capitalism: A Love Story,Richard Knight,False,Certified-Fresh,Fresh,2009,Michael Moore has made what may be his magnum opus.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/beautiful-darling,Beautiful Darling,Chris Barsanti,False,Fresh,Rotten,2011,"Eventually, everybody who ever spent five minutes with Andy Warhol will have a film made about them",mostly_male,"['Documentary', 'Special Interest', 'Television']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1010214-hunchback_of_notre_dame,The Hunchback of Notre Dame,M. Faust,False,Fresh,Fresh,2011,This classic silent film will appeal to teens.,unknown,"['Classics', 'Drama', 'Horror', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1211483-howl,Howl,Chris Vognar,True,Fresh,Fresh,2010,"It's about literature itself, the ways in which it works on the reader and the folly of applying some objective standard of decency and meaning to words on a page.",mostly_male,"['Animation', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/20000_days_on_earth,"20,000 Days on Earth",Jared Mobarak,False,Certified-Fresh,Fresh,2016,"[The directors] give us a filmed curio cabinet of relics and recollections akin to the video for Johnny Cash's cover of ""Hurt"" if he had given us a tour while singing.",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bully_2012,Bully,Jeanne Kaplan,False,Certified-Fresh,Fresh,2012,"""Bully"" is a bell-weather movie, which should be seen by every middle school and high school student in America.",female,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1219638-ice_people,Ice People,Matthew Nestel,False,Fresh,Fresh,2009,The payoff is relative and internal.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1208772-crossing_arizona,Crossing Arizona,Dennis Harvey,True,Fresh,Fresh,2006,"Deftly sustaining many points of view, engrossing feature begins to seem overloaded only toward the end.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/capitalism_a_love_story,Capitalism: A Love Story,Jim Judy,False,Certified-Fresh,Fresh,2009,Parental Content Review,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/20000_days_on_earth,"20,000 Days on Earth",Kevin Harley,False,Certified-Fresh,Fresh,2014,Cave's wittily hard-boiled voiceover and on-stage potency complete the picture: a properly artful portrait of an artist in total command of his myth.,male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/burma-vj,Burma VJ: Reporter i et Lukket Land (Burma VJ: Reporting from a Closed Country),Kevin Maher,True,Certified-Fresh,Fresh,2009,A moving and galvanic account.,male,"['Art House & International', 'Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10011846-nobodys_perfect,NoBody's Perfect,V.A. Musetto,True,Fresh,Rotten,2010,"The film tastefully handles the sensitive subject, but it lacks the bite that a Michael Moore would have provided.",unknown,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Sports & Fitness']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/casino_jack_and_the_united_state_of_money,Casino Jack And The United States Of Money,Joanna Langfield,False,Certified-Fresh,Fresh,2010,"If Alex Gibney's documentary on the notorious lobbyist Jack Abramoff is a little dense, it's with good reason. This now convicted felon mover and shaker played his power in a lot of arenas. And his story is not an easy one to tell.",female,"['Documentary', 'Special Interest']","{'neg': 0.111, 'neu': 0.777, 'pos': 0.111, 'compound': -0.0015}",-0.0015
m/bobby_fischer_against_the_world,Bobby Fischer Against The World,Graham Young,False,Certified-Fresh,Fresh,2011,"This is an utterly compelling insight into modern history, psychology, international politics and boardgame warfare.",male,"['Documentary', 'Drama', 'Special Interest']","{'neg': 0.126, 'neu': 0.747, 'pos': 0.126, 'compound': -0.0018}",-0.0018
m/bombay_beach_2011,Bombay Beach,Rich Cline,False,Fresh,Fresh,2012,This startling documentary explores a part of America few even want to admit exists: a place designed as a paradise that has instead become an almost apocalyptic wasteland populated by people who have fallen out of society.,mostly_male,"['Documentary', 'Drama', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.153, 'neu': 0.648, 'pos': 0.199, 'compound': -0.0018}",-0.0018
m/broadway_idiot_2013,Broadway Idiot,Mike McGranaghan,False,Fresh,Fresh,2013,Perhaps the highest compliment I can pay the film is to say this: I really want to see American Idiot on stage now.,male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.178, 'neu': 0.644, 'pos': 0.178, 'compound': -0.0018}",-0.0018
m/air_guitar_nation,Air Guitar Nation,Rob Thomas,False,Certified-Fresh,Fresh,2007,"""Air Guitar Nation"" does deliver the goods, with some extremely funny scenes and some honest-to-goodness rocking concert footage. Although I fear that the existence of ""Nation"" has nudged us that much closer to a karaoke documentary.",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.083, 'neu': 0.833, 'pos': 0.083, 'compound': -0.0018}",-0.0018
m/american_promise,American Promise,Christopher Campbell,False,Fresh,Fresh,2014,Doesn't hold your hand as it reaches what it's conveying. It's a difficult doc that plays easy.,male,"['Documentary', 'Special Interest']","{'neg': 0.231, 'neu': 0.495, 'pos': 0.274, 'compound': -0.0072}",-0.0072
