rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/bone_tomahawk,Bone Tomahawk,Fred Topel,False,Certified-Fresh,Fresh,2015,Bone Tomahawk is a classic western in spirit but modern film in hard hitting brutality.,male,"['Action & Adventure', 'Horror', 'Western']","{'neg': 0.365, 'neu': 0.566, 'pos': 0.069, 'compound': -0.775}",-0.775
m/assassination_of_jesse_james_by_the_coward_robert_ford,The Assassination of Jesse James by the Coward Robert Ford,Joe Lozito,False,Certified-Fresh,Rotten,2007,Unforgivably slow and over-titled attempt to dramatize the ignoble murder of the notorious outlaw features a fine performance by Casey Affleck as Ford.,male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.268, 'neu': 0.669, 'pos': 0.063, 'compound': -0.7783}",-0.7783
m/1014793-near_dark,Near Dark,Pablo Villaça,False,Certified-Fresh,Rotten,2010,"Como terror focado em vampiros, empalidece diante de Garotos Perdidos, lanado no mesmo ano; como alegoria do submundo das drogas e de uma poca em que o sexo se tornou letal,  bvio e infantil. Como esta bobagem virou cult, no sei explicar.",male,"['Horror', 'Mystery & Suspense', 'Western', 'Romance']","{'neg': 0.178, 'neu': 0.822, 'pos': 0.0, 'compound': -0.7783}",-0.7783
m/1127407-missing,The Missing,Arthur Lazere,False,Rotten,Fresh,2003,"The elements of popular entertainment are in place, but there's frustration in the failure of the script to delve further into issues it raises, but never really explores.",male,"['Action & Adventure', 'Drama', 'Special Interest', 'Western']","{'neg': 0.236, 'neu': 0.659, 'pos': 0.104, 'compound': -0.7783}",-0.7783
m/1001553-bad_company,Bad Company,Roger Greenspun,True,Fresh,Fresh,2005,"A naturalistic, irreverent and sometimes broadly comic view of a largely ignored aspect of the Civil War gives Bad Company a refreshingly good name.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.328, 'neu': 0.574, 'pos': 0.098, 'compound': -0.7783}",-0.7783
m/assassination_of_jesse_james_by_the_coward_robert_ford,The Assassination of Jesse James by the Coward Robert Ford,Matthew Pejkovic,False,Certified-Fresh,Fresh,2010,"The Assassination of Jesse James by the Coward Robert Ford is an engrossing and hypnotic western that places a heavy emphasis on atmosphere, character and reality.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.7845}",-0.7845
m/assassination_of_jesse_james_by_the_coward_robert_ford,The Assassination of Jesse James by the Coward Robert Ford,Stephanie Zacharek,True,Certified-Fresh,Rotten,2007,The Assassination of Jesse James by the Coward Robert Ford represents a breakthrough in the moviegoing experience. It may be the first time we've been asked to watch a book on tape.,female,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.198, 'neu': 0.802, 'pos': 0.0, 'compound': -0.7845}",-0.7845
m/assassination_of_jesse_james_by_the_coward_robert_ford,The Assassination of Jesse James by the Coward Robert Ford,Manohla Dargis,True,Certified-Fresh,Rotten,2007,"The Assassination of Jesse James by the Coward Robert Ford adds another gauzy chapter to the overtaxed James myth, if not much rhyme or reason, heart or soul.",unknown,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.21, 'neu': 0.79, 'pos': 0.0, 'compound': -0.7845}",-0.7845
m/1127407-missing,The Missing,Rene Rodriguez,True,Rotten,Rotten,2003,"Suffers from the same problem that has plagued every movie Ron Howard has ever directed: It's crisp, efficient, well-made and strangely, vaguely dull.",male,"['Action & Adventure', 'Drama', 'Special Interest', 'Western']","{'neg': 0.34, 'neu': 0.571, 'pos': 0.089, 'compound': -0.7845}",-0.7845
m/310_to_yuma,3:10 to Yuma,Wendy Ide,True,Certified-Fresh,Fresh,2007,"A remake of a 1957 movie starring Glenn Ford, Yuma's pacing may owe something to the contemporary action movie, but the themes are age-old: redemption, morality and the lure of the lawless wilderness and of the killers who call it home.",female,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.135, 'neu': 0.865, 'pos': 0.0, 'compound': -0.7876}",-0.7876
m/10009274-priest,Priest,Dustin Putman,False,Rotten,Rotten,2011,"An irritating, lifeless experience, so bad it sucks the fun right out of moviegoing.",male,"['Action & Adventure', 'Horror', 'Mystery & Suspense', 'Science Fiction & Fantasy', 'Western']","{'neg': 0.435, 'neu': 0.425, 'pos': 0.14, 'compound': -0.7879}",-0.7879
m/1046060-high_noon,High Noon,William Brogdon,True,Certified-Fresh,Fresh,2008,Zinnemann carefully and deliberately makes the most of the mood cast by the threat of impending violence.,male,"['Mystery & Suspense', 'Western']","{'neg': 0.326, 'neu': 0.609, 'pos': 0.065, 'compound': -0.7906}",-0.7906
m/blazing_saddles,Blazing Saddles,Mark Bourne,False,Certified-Fresh,Fresh,2006,"Chalk up Blazing Saddles as only a lampoon of Hollywood westerns and you miss the point by a Texas mile.... Its humor is the palliative that lets Brooks mock prejudices and, with gloves off, prejudiced people.",male,"['Classics', 'Comedy', 'Western']","{'neg': 0.245, 'neu': 0.704, 'pos': 0.051, 'compound': -0.7906}",-0.7906
m/alamo,The Alamo,James Verniere,False,Rotten,Rotten,2004,The film may succeed as a simplistic introduction to a complex event in American history. But some of it is just depressingly lame.,male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.288, 'neu': 0.637, 'pos': 0.074, 'compound': -0.7935}",-0.7935
m/10009274-priest,Priest,Logan Hill,True,Rotten,Rotten,2011,"When you watch Bettany, you can't help wondering why the hell a talented actor is stuck in such an ungodly mess.",mostly_male,"['Action & Adventure', 'Horror', 'Mystery & Suspense', 'Science Fiction & Fantasy', 'Western']","{'neg': 0.383, 'neu': 0.506, 'pos': 0.111, 'compound': -0.794}",-0.794
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Andrew Galdi,False,Rotten,Rotten,2020,Even if I was drunk or high it would have been stupid and boring.,male,"['Comedy', 'Western']","{'neg': 0.448, 'neu': 0.552, 'pos': 0.0, 'compound': -0.7964}",-0.7964
m/assassination_of_jesse_james_by_the_coward_robert_ford,The Assassination of Jesse James by the Coward Robert Ford,Carrie Rickey,True,Certified-Fresh,Rotten,2007,"Everything about The Assassination of Jesse James by the Coward Robert Ford is longer than it needs to be. Its title, for one thing. Its duration -- two hours and 40 minutes! -- for another.",female,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.8016}",-0.8016
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Brian Tallerico,True,Rotten,Rotten,2014,"A failure on nearly every level, ""A Million Ways to Die in the West"" almost approaches so-bad-you-need-to-see-it categorization.",male,"['Comedy', 'Western']","{'neg': 0.324, 'neu': 0.676, 'pos': 0.0, 'compound': -0.802}",-0.802
m/1059489-wild_bunch,The Wild Bunch,Quentin Curtis,False,Certified-Fresh,Fresh,2018,"Peckinpah's work, immaculately framed and searingly edited, leads us to wonder whether film form is hopelessly, and inevitably, in thrall to brutality.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.265, 'neu': 0.735, 'pos': 0.0, 'compound': -0.802}",-0.802
m/assassination_of_jesse_james_by_the_coward_robert_ford,The Assassination of Jesse James by the Coward Robert Ford,Dana Stevens,True,Certified-Fresh,Rotten,2007,"It's a shame that The Assassination of Jesse James, a moody epic directed by Andrew Dominik and based on the 1983 novel by Ron Hansen, never goes much deeper than that tag line.",female,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.245, 'neu': 0.696, 'pos': 0.059, 'compound': -0.802}",-0.802
m/american_outlaws,American Outlaws,Victoria Alexander,False,Rotten,Rotten,2001,"It fails because of a weak screenplay by Roderick Taylor and John Rogers and laden, lazy direction by Les Mayfield.",female,"['Action & Adventure', 'Western']","{'neg': 0.339, 'neu': 0.661, 'pos': 0.0, 'compound': -0.802}",-0.802
m/alamo,The Alamo,Walter Chaw,False,Rotten,Rotten,2004,"A few dollars lighter, a few hours closer to death, get a chance to glimpse your own mortality reflected in the dead, shark-eyed glare of another big-budget prestige picture.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.247, 'neu': 0.693, 'pos': 0.06, 'compound': -0.802}",-0.802
m/american_outlaws,American Outlaws,Dustin Putman,False,Rotten,Rotten,2001,"Lazy storytelling at its worst, so disposable it is likely to be forgotten before it even reaches the end.",male,"['Action & Adventure', 'Western']","{'neg': 0.344, 'neu': 0.607, 'pos': 0.049, 'compound': -0.8074}",-0.8074
m/1059489-wild_bunch,The Wild Bunch,Pauline Kael,True,Certified-Fresh,Fresh,2016,"It's a traumatic poem of violence, with imagery as ambivalent as Goya's.",female,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.451, 'neu': 0.462, 'pos': 0.087, 'compound': -0.8074}",-0.8074
m/1046060-high_noon,High Noon,Steven D. Greydanus,False,Certified-Fresh,Fresh,2004,"Generates claustrophobic suspense by focusing on three images: Kane's increasingly tense, pained expression; implacably ticking clocks; and the ominous, empty train tracks.",male,"['Mystery & Suspense', 'Western']","{'neg': 0.343, 'neu': 0.657, 'pos': 0.0, 'compound': -0.8126}",-0.8126
m/1127407-missing,The Missing,Nell Minow,False,Rotten,Rotten,2010,A disappointment; relentlessly bleak and brutal.,female,"['Action & Adventure', 'Drama', 'Special Interest', 'Western']","{'neg': 0.712, 'neu': 0.288, 'pos': 0.0, 'compound': -0.8126}",-0.8126
m/brimstone_2017,Brimstone,Prairie Miller,False,Rotten,Fresh,2017,"The religious fundamentalism ideologically rooted in this country finds allegorical terror in the diabolical Preacher. Reveling in the brutality, fanaticism and warped self-righteousness ultimately at the dark, messianic heart of US exceptionalism today.",unknown,"['Art House & International', 'Mystery & Suspense', 'Western']","{'neg': 0.193, 'neu': 0.807, 'pos': 0.0, 'compound': -0.8126}",-0.8126
m/assassination_of_jesse_james_by_the_coward_robert_ford,The Assassination of Jesse James by the Coward Robert Ford,John Beifuss,False,Certified-Fresh,Fresh,2007,"The hoods of the train robbers remind us of children's Halloween costumes, which adds to the impression that this is a movie populated by dead men too stubborn to give up the ghost.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.237, 'neu': 0.714, 'pos': 0.048, 'compound': -0.8126}",-0.8126
m/alamo,The Alamo,John Anderson,True,Rotten,Fresh,2004,"While the battle scenes Hancock conducts are symphonic in their concussive confusion and chaos, it's in the characterization that the film achieves some gravitas.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.288, 'neu': 0.712, 'pos': 0.0, 'compound': -0.8176}",-0.8176
m/brimstone_2017,Brimstone,Sheri Linden,True,Rotten,Rotten,2017,A film that ostensibly aims to expose the subjugation of women spends an awful lot of time hurting and humiliating them.,female,"['Art House & International', 'Mystery & Suspense', 'Western']","{'neg': 0.373, 'neu': 0.627, 'pos': 0.0, 'compound': -0.8176}",-0.8176
m/alamo,The Alamo,David Keyes,False,Rotten,Rotten,2004,Nothing more than a long and exhausting excursion into the world of macho men as they defeat the enemy and then celebrate by boring the audience to tears.,male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.348, 'neu': 0.554, 'pos': 0.098, 'compound': -0.8176}",-0.8176
m/1041911-unforgiven,Unforgiven,Scott Nash,False,Certified-Fresh,Fresh,2013,"This isn't just a great Western. It's a great movie, no matter what the genre.",male,"['Drama', 'Western']","{'neg': 0.465, 'neu': 0.476, 'pos': 0.058, 'compound': -0.8266}",-0.8266
m/1059489-wild_bunch,The Wild Bunch,Josh Larsen,False,Certified-Fresh,Fresh,2014,"In Peckinpah's world, the law and the lawless are one and the same - destructive agents of chaos.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.339, 'neu': 0.661, 'pos': 0.0, 'compound': -0.8271}",-0.8271
m/assassination_of_jesse_james_by_the_coward_robert_ford,The Assassination of Jesse James by the Coward Robert Ford,Geoff Pevere,True,Certified-Fresh,Fresh,2007,"It's a western destined to outlive the pronouncements of its own death, because it knows that death is only the first stage in the life of legend.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.8316}",-0.8316
m/1127407-missing,The Missing,Sean O'Connell,False,Rotten,Rotten,2003,What's missing from The Missing is Howard's heart and human touch in the face of tragedy,male,"['Action & Adventure', 'Drama', 'Special Interest', 'Western']","{'neg': 0.404, 'neu': 0.596, 'pos': 0.0, 'compound': -0.8316}",-0.8316
m/bone_tomahawk,Bone Tomahawk,Kevin Carr,False,Certified-Fresh,Fresh,2015,"It's not a John Wayne movie, and Hopalong Cassidy would've fled screaming from this set. Instead, it's a horror western for the modern age that uses the most realistic scares",male,"['Action & Adventure', 'Horror', 'Western']","{'neg': 0.264, 'neu': 0.736, 'pos': 0.0, 'compound': -0.8393}",-0.8393
m/1014793-near_dark,Near Dark,Sean Axmaker,False,Certified-Fresh,Fresh,2008,"... both ferocious and lyrical, a moody horror film with the frontier community romanticism of a John Ford Western and the violent ferocity of a Sam Peckinpah film.",male,"['Horror', 'Mystery & Suspense', 'Western', 'Romance']","{'neg': 0.373, 'neu': 0.537, 'pos': 0.09, 'compound': -0.8402}",-0.8402
m/1127407-missing,The Missing,Judith Egerton,False,Rotten,Rotten,2004,A drawn-out depiction of frontier brutality and the racist attitudes of the times.,female,"['Action & Adventure', 'Drama', 'Special Interest', 'Western']","{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.8402}",-0.8402
m/brimstone_2017,Brimstone,Jo-Anne Titmarsh,False,Rotten,Rotten,2016,A hellish horror story that is far too pleased to gaze on the suffering of women.,unknown,"['Art House & International', 'Mystery & Suspense', 'Western']","{'neg': 0.442, 'neu': 0.442, 'pos': 0.116, 'compound': -0.8442}",-0.8442
m/alamo,The Alamo,Jamie Gillies,False,Rotten,Rotten,2004,"I do believe President Bush was actually directing this movie. It has all the hallmarks of his idea of history, pretending that enemies are villainous evildoers.",mostly_female,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.3, 'neu': 0.656, 'pos': 0.044, 'compound': -0.8481}",-0.8481
m/american_outlaws,American Outlaws,Louis B. Parks,True,Rotten,Rotten,2001,A poor script and lame direction leave most of this Western deader than a dogie at a poisoned watering hole.,male,"['Action & Adventure', 'Western']","{'neg': 0.442, 'neu': 0.558, 'pos': 0.0, 'compound': -0.8519}",-0.8519
m/american_outlaws,American Outlaws,Rene Rodriguez,True,Rotten,Rotten,2001,"The dumbest, most risible retelling ever made of the exploits of legendary bank robber Jesse James.",male,"['Action & Adventure', 'Western']","{'neg': 0.417, 'neu': 0.583, 'pos': 0.0, 'compound': -0.8519}",-0.8519
m/breakheart_pass,Breakheart Pass,James Evans,False,Fresh,Fresh,2018,"It's a fun film that whips by and, a few moments of brief but bloody violence aside, is one for the whole family.",male,"['Action & Adventure', 'Mystery & Suspense', 'Western']","{'neg': 0.32, 'neu': 0.607, 'pos': 0.073, 'compound': -0.8537}",-0.8537
m/10009274-priest,Priest,Matthew Pejkovic,False,Rotten,Rotten,2011,"An ugly exercise in genre filmmaking and religion bashing, Priest marks a new low in the action/horror hybrid, and once again proves why Paul Bettany is the worst action star working today.",male,"['Action & Adventure', 'Horror', 'Mystery & Suspense', 'Science Fiction & Fantasy', 'Western']","{'neg': 0.253, 'neu': 0.747, 'pos': 0.0, 'compound': -0.8591}",-0.8591
m/assassination_of_jesse_james_by_the_coward_robert_ford,The Assassination of Jesse James by the Coward Robert Ford,Linda Cook,False,Certified-Fresh,Fresh,2007,"Sometimes as shocking as a gunshot, ""The Assassination of Jesse James by the Coward Robert Ford"" is nonetheless an artful examination of one of the most infamous slayings in American history",female,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.262, 'neu': 0.738, 'pos': 0.0, 'compound': -0.8625}",-0.8625
